"ALEX 💯🇺🇸

@alexmorgan13 becomes the 7th USWNT star to 100 international goals! https://t.co/vgaZu5ittc",242,61
"RT @FOXSoccer: SHE’S DONE IT! 

@AlexMorgan13 is the 7th American to score 💯 international goals! 🇺🇸 https://t.co/gP5uO7ZbRW",0,1347
"""It was ego... When McCarthy would call a play and your play-runner doesn't agree with it or when we run 2-minute offense &amp; I feel like I can put us in a better situation than you have ever put us in, that's problematic.""

@GregJennings on ego being the main issue for the Packers https://t.co/yL8MsAZWEk",38,6
"""LeBron James and Magic Johnson are being put to the ultimate test. They seized power and now their character, skill and expertise are being tested.""

@WhitlockJason explains how LeBron &amp; Magic’s power grab has turned the league against them https://t.co/YWTJZfzGfV",48,10
"""He made it look so easy because it was so seamless.""

Jeff Gordon, Chad Knaus and Joey Logano react to Darrell Waltrip's retirement from the @NASCARONFOX broadcast booth. https://t.co/EemYUGETVV",171,35
"RT @NASCARONFOX: Sundays won't be the same without you, DW.  Mike Joy looks back on Darrell Waltrip's career. https://t.co/3s2xqtAyRH",0,477
RT @FOXSportsPR: Congratulations to the entire @FOXSports team on a year of outstanding programming and live-event coverage! #SportsEmmys…,0,14
"WHO'S NEXT? @WWE legend Bill @Goldberg will be answering questions via video Saturday from Bristol Motor Speedway.

Send questions for a legend! Reply here using #AskGoldberg. https://t.co/h9pPHbFhq4",38,12
.@CP3 was VERY complimentary of the Clippers postgame - will he be as nice in the playoffs? 🤔 https://t.co/8u527xR5sw,25,5
"""Conor is over the line, and he's been constantly going over the line. ... You wonder why Khabib jumped out the Octagon and kicked somebody in the head. This is why. Leave the man wife alone, Conor. This should be above you, but it's not."" — @ShannonSharpe https://t.co/uwKxgmD7dL",1547,383
"""Why hasn't Mark Jackson been given another opportunity? I thought he did a good job. He laid the foundation [in Golden State]. I don't even know if he's gotten an interview."" — @ShannonSharpe https://t.co/0DCPAoDSbB",324,70
"""This isn't a good article for Mike McCarthy. He gets clobbered in this thing. It confirms a lot of the concerns that Aaron Rodgers would have.""

@ColinCowherd on details emerging about Rodgers/McCarthy relationship https://t.co/1xciX7hm2z",115,18
"""When is it going to become the norm instead of the exception?... We don't have enough female role models. We don't have enough visible women leaders.""

@ndwbb's Muffet McGraw knows it's so much bigger than basketball.

(via @ncaawbb)
https://t.co/Up2iLq5Y33",394,118
"""The title runs for LeBron are over. I don't see hope going forward. It's a roster with no shooters... I don't think [the Lakers] are a place where agents are driving young stars."" — @ColinCowherd https://t.co/RkphF32SKY",175,38
"This Friday, @WWE Superstar AJ Styles faces one lucky fan with $1 MILLION on the line!

It's the @WWEgames Million Dollar Challenge, streaming on FOX Sports — and it's going to be awesome. Just ask The Miz. https://t.co/pv4WG2HsxN",255,46
Michael Waltrip looks back at his horrific 1990 wreck at Bristol Motor Speedway. https://t.co/A5b04zHt6R,159,39
"“He was powerful, he was a leader.” - @JHarden13 on the passing of Nipsey Hussle https://t.co/nRMNzCZon7",98,23
"""If Kevin Durant goes to New York, as big as that championship LeBron won in Cleveland was, winning in New York would be even bigger."" — @Chris_Broussard https://t.co/XxEkeHXGbu",552,145
"""Patrick Mahomes is the most talented… but his resume, despite having an MVP, doesn’t match Russell Wilson’s. I think If Russell waits until next offseason, he’s going to get a $200M contract too. He’s going to get every dime that Mahomes get.” —@WhitlockJason https://t.co/ywWpssyqAc",61,9
Darrell Waltrip. Bristol boss. https://t.co/Yz90AupekY,119,12
"The two most underrated players in NFL history are Steve Young and Russell Wilson.

@ColinCowherd explains. https://t.co/vQwet8iUJp",142,28
"""This is the new Russell Wilson... This is no longer Pete Carroll's team, this no longer the Legion of Boom, this is Russell Wilson's franchise.""

@ColinCowherd on Wilson wanting a new deal by April 15 https://t.co/OcxedjdlDo",347,66
"""I was extremely impressed with Russell's pregame, in-game and postgame tributes. I was most impressed with the 21 assists because of Russell's background. He came up as more of a selfish shooter. ... He dedicated it to Nipsey from the start."" — @RealSkipBayless https://t.co/n76prRAV87",249,58
"""Nipsey had a personal relationship [with Russ]. It's just so sad that someone in our community, someone so positive, got taken away over some bulljive. At some point in time ... we're going to be able to settle it with words and not violence."" — @ShannonSharpe https://t.co/BCzO5cTcKQ",2500,738
RT @NASCARONFOX: What a way to make a living. https://t.co/9nfNWMSZhQ,0,74
"Blake Shelton doesn't like Michael Waltrip's singing, especially when it's messing him up during a concert. 

Subscribe and listen to https://t.co/ZsOqUM4Z1f today!

https://t.co/tlowKVpYjf",33,7
".@criscarter80 reacts to Steelers CB Joe Haden saying he ""can't wait"" to face OBJ: 

""Joe, you don't want this smoke."" https://t.co/NXn77MIwK6",40,12
"“If there was no context to this, it would be spectacular — no one’s ever had a game like this since Wilt. But when you understand the context that Russ went out and said he was going to do this, 20-20-20, for Nipsey Hussle, it's breathtaking."" — @getnickwright https://t.co/Kkf7Ejlws3",94,28
How will #BreakthroughMovie inspire you? Find out from NBA All-Star and Executive Producer @StephenCurry30 as he and Hollywood Producer @DeVonFranklin discuss their upcoming film! In theaters everywhere April 17! https://t.co/2gG5mSqsjS,86,24
"RT @MLBONFOX: Bryce Harper had an EPIC bat flip after homering vs. his former team.

@DTrainMLB loved every second of it (SOUND UP!) https:…",0,704
"STILL UNBEATEN!

Bryce Harper goes off vs. his former team and the @Phillies move to 4-0! https://t.co/5FalvL8cid",434,76
"""I think Lavar completely ruined or is on the way to ruin two of his son's careers… To me Lavar is very selfish. I think because he wasn't an athlete and he missed his window he’s vicariously living through his kids.""

@Matt_Barnes22 on LaMelo Ball playing overseas https://t.co/LMpFHkVtou",124,22
"""Odell Beckham Jr. and Jarvis Landry are the football version of Quincy and Monica from ‘Love and Basketball.’ The 2019 Browns are 'Love and Football.' It looks like a love story, but by the end of the year it'll be a dysfunctional reality TV show."" —@WhitlockJason https://t.co/GhnoFbrU0v",30,4
"RT @NFLonFOX: The @Titans and @Browns will face off for the right to claim the title as the best NFL fan base!

Voting starts Thursday at 3…",0,2105
"I ran into Odell a couple of days ago at a restaurant and I said to him: 'This reminds me of my 1st year in N.O.' ... I don't know if there's a more dedicated fan base than the Browns. Winning a SB in Cleveland is a lot different than winning a SB for the Giants.

via @ReggieBush https://t.co/UcJq7RWoi3",1194,264
"""The history of the New England Patriots is about building an entire team valuing character over talent, which is what Pittsburgh is trying to copy. The Browns are doing the opposite."" — @GottliebShow https://t.co/y5tdaFwEuX",143,24
"""It's a dream scenario for the league. If you're Adam Silver, this is what you want.""

@GottliebShow on Kevin Durant and Kyrie Irving possibly joining the Knicks https://t.co/lFCRfDSeVf",82,22
"""LeBron says, 'I'm coming back, and I'm doing two things: I'm chewing bubble gum and I'm kicking a**. Now, I don't chew gum, and if I can't chew gum, what's the other reason I'm there? To kick a**.' I need you to have this energy the demise of LeBron next fall."" — @ShannonSharpe https://t.co/Ah1cdMSvqT",1363,262
"""If LeBron was the greatest player ever, he would've got this team to the playoffs."" — @criscarter80 https://t.co/XmYQoRWRW6",223,46
"RT @NFLonFOX: Final Four voting begins now!
 
@buffalobills vs @Titans",0,4994
"RT @NFLonFOX: The Final Four voting for best NFL fan base continues 🙌
 
@Browns vs @ChicagoBears",0,8522
"""I've never seen someone kicked so much while they're down, especially a superstar. I think the world has almost waited for this time, 'LeBron couldn't bring the Lakers back to promise. Let's try and bury him while he's down.'""  — @Matt_Barnes22 https://t.co/ByPDts45Gp",36,12
RT @CBBonFOX: John Calipari is sticking with Big Blue Nation. https://t.co/TUsLhyi5Up,0,16
"""Get [Zion] the basketball. This is the most lethal weapon we've seen on a college basketball floor since a kid named Lew Alcindor for UCLA. ... Zion is unselfish to a fault, but he's shown you again and again in crucial moments he has the takeover gene."" — @RealSkipBayless https://t.co/687959b1Li",177,29
"""What is Zion Williamson? Like KD, like AD, like LeBron, you knew what they were going to be. ... Zion had an unbelievable college season but to say he's going to be a superstar, based on just dunks and putbacks, it's hard for me to believe. I need to see more."" — @ShannonSharpe https://t.co/GybL0UAZdW",428,83
"""First place schedule, a more difficult division, a year older Tom Brady, a new left tackle, replacement for Trey Flowers and oh yeah, no Rob Gronkowski... If you can get 11.5 wins, go all-in on the under for New England."" — @GottliebShow https://t.co/zynwdXAb4W",65,11
"""The issue with the one-and-done is we're teaching players to not fully invest, not dig roots, just be a renter... If this is just a stop on the way to stardom, what would your level of investment be? You got 15 years of data, you got 2 National Championships."" —  @GottliebShow https://t.co/KkLJzj6JxV",160,27
Jeff Gordon says Denny Hamlin showed him a lot about his character with his win at Texas Motor Speedway. https://t.co/gnQj4GmkOC,70,12
Wayne Rooney is ridiculous. 😱 https://t.co/6YNu4fKg8t,1457,278
"""To me it's really clear. We've beaten Houston twice, we've got the best team in the East, the best team in the league right now record-wise. And Giannis offensively and defensively is dominating this league.""

— Bucks GM Jon Horst on Giannis as clear cut MVP https://t.co/4UEPSSnpw1",68,14
"""We shouldn't minimize what a disappointment this is for Coach K and Duke. He's 72-years-old, the one-and-done era is coming to a close, this was the most talented team he's had in the last 20 years. To not make the Final 4 is a major missed opportunity."" — @getnickwright https://t.co/ntNYFu29FR",185,27
The Final Four... just as we all predicted. https://t.co/NhhpM7aub1,280,76
Denny gets it DONE in Texas. https://t.co/ubZd0h7c3q,98,25
"RT @FOXSoccer: ARE YOU KIDDING ME WAYNE ROONEY?! 😱

He scores his 4th goal of the year and puts D.C. United up by 2 against Orlando. https:…",0,3068
RT @CBBonFOX: Tom Izzo &amp; @MSU_Basketball get their revenge. https://t.co/TqnwialQ14,0,2159
"MARCH MOOD. (via @MSU_Basketball)
https://t.co/3yu7MsC0TV",142,27
"SPARTY ON.

@MSU_Basketball defeats Duke to lock up its first Final Four appearance since 2015. https://t.co/wAfaMnSEUM",261,76
RT @NASCARONFOX: Penalties? What penalties? Retweet to congratulate Denny Hamlin on his NASCAR Cup Series WIN in Texas! https://t.co/iqdfgY…,0,248
"RT @CBBonFOX: Auburn did it for Chuma.

(via @AuburnMBB)
https://t.co/8r49abz5o1",0,214
"WAR EAGLE.

5-seed @AuburnMBB knocks off Kentucky in OT to earn it's first Final Four appearance. https://t.co/3Hyp5SEQVK",228,60
... and then there were 6 https://t.co/DCLYaaupbi,152,34
What a difference a year makes. https://t.co/Siqfd9kA5J,85,22
Quick summary of the Virginia-Purdue game... https://t.co/b51j8DTOL2,454,132
"VIRGINIA HAS DONE IT IN OVERTIME!

@UVAMensHoops is #FinalFour bound for the first time since 1984. https://t.co/G6cSk9vZGS",95,37
"UNBELIEVABLE

@UVAMensHoops sends it to OT with this incredible last second shot! (via @marchmadness) https://t.co/YK2qoKMxYT",335,90
Carsen Edwards lives beyond the arc 💦 (via @marchmadness) https://t.co/xDx7JHEGlp,133,25
Patrick Mahomes has a flight to book thanks to @TexasTechMBB #FinalFour https://t.co/xRBWKBIEiQ,145,29
Live look at everyone who picked Gonzaga: https://t.co/cozYUoiwFZ,257,47
"Welcome to the Final Four, @TexasTechMBB 🙌 https://t.co/MHHb5XLJk2",196,60
"BIG TIME PLAYERS. BIG TIME PLAYS.

@TexasTechMBB comes up with the block AND the save 😱 (via @marchmadness) https://t.co/y4irOJ2gC4",83,21
"RT @MLBONFOX: THERE IT IS!

Bryce Harper's first HR with the Phillies is DESTROYED! https://t.co/6j46ryKRLr",0,743
"Which teams will come out of the AL for the postseason? Yankees? Red Sox? Astros?

Here are the @MLBONFOX preseason picks for the AL! https://t.co/IQO5bh20Ew",155,33
"Tell us how you really feel, Clint.

Here's the interview everyone's talking about: https://t.co/FWlqVsGeYa",321,55
It's been 65 races since Jimmie Johnson visited Victory Lane. Will his winless streak finally end in Texas (he's on the pole)? https://t.co/MTUIYtKmpk,87,16
"... and then there were 8

RT if your team is still dancing 🕺 https://t.co/zrn2ZZub08",713,613
"DUKE IS MOVING ON!

The Blue Devils avenge their regular season loss against the Hokies to advance to the Elite Eight. https://t.co/JHklggP4kT",91,32
DEAR GOD ZION (via @marchmadness) https://t.co/Lg9AGcsRAB,543,179
👀 https://t.co/GM7mQwdlTb,74,8
Zion Williamson OUT OF NOWHERE (via @CBSSports) https://t.co/7UfJxKgzQC,136,24
"Not just a team... a family.

Bruce Pearl breaks down talking about injured Chuma Okeke after @AuburnMBB's win vs UNC (via @marchmadness) https://t.co/O4q9lmRyUx",4692,1028
Everyone who had North Carolina winning it all: https://t.co/cozYUoiwFZ,394,97
"🚨 THE FIRST 1-SEED HAS FALLEN 🚨

@AuburnMBB cruises past UNC to advance to the Elite Eight. https://t.co/29qyzKreRQ",133,42
"Bigger than basketball.

UNC players provide encouragement to @AuburnMBB's Chuma Okeke as he leaves the court with an injury (via @CBSSports) https://t.co/Etuk6FLkZM",269,66
"RT @CBBonFOX: THIS. IS. SPARTY.

@MSU_Basketball is heading to the Elite 8. https://t.co/Fw58Eeluor",0,703
"RT @FOXSoccer: Attendance for women's soccer has been exploding ahead of this summer's FIFA Women's World Cup 👏👏

https://t.co/983UGguqjp",0,73
"""Zion Williamson has made Duke likable. Nobody likes Duke, unless you went to Duke. ... Zion's out there having so much fun. ...  He be dunking and I find myself almost clapping. Then I'm like, 'Nope!' But I like Zion."" — @ShannonSharpe https://t.co/rRffaYsiNo",1303,258
"""Every move the Lakers have made, they've telegraphed it. From who they were going to acquire in the offseason, to potential trades, to potential hires in the offseason... Stop sharing your information with people who are going to leak it to the media."" —  @GottliebShow https://t.co/hpnWo1fxwA",129,26
"""Manu Ginóbili is easily all-time top 30, and in winning impact, I can make a very strong case he's all-time top 10 because there's never been anything in the NBA quite like Manu Ginóbili. ... Gracias, Manu."" — @RealSkipBayless https://t.co/Qs0lHfq3ne",286,59
"""In order for Zion to be a Top 20 player in the NBA he has to be better than two-thirds of the league's best player on their team... Let's not conflate the argument about what he could project to be with the conservation of what he is today."" —  @GottliebShow https://t.co/UzkclRDPYn",142,35
"Larry Mac loves the 2020 NASCAR schedule, but he'd still make a couple of tweaks. https://t.co/PMlqnZLGyG",70,16
"RT @CBBonFOX: Carsen, Buckets, and the Boiler Way. https://t.co/hOK0qVDOm5",0,15
"THIS IS WHAT MARCH IS ALL ABOUT.

Purdue survives in OT to advance to the Elite Eight. https://t.co/ctlmBE1r0P",301,60
RT @MLBONFOX: Bryce Harper goes hitless in his Phillies debut. https://t.co/NTbLWJwoII,0,97
Nothing better than MLB Opening Day views ❤️⚾️ https://t.co/RHm2TFp8vs,677,145
"LO CAIN! Are you serious!?

What a way to get the first W of the season for the @Brewers! (via @MLB) https://t.co/dVMPLFDbeG",2105,453
"It's the first ""Yankees win!"" of the season! https://t.co/gozwcoR9nC",317,70
"""We've always known there would be a time when Kevin Durant would surpass LeBron on the floor... The aging star vs. the rising star. I think that time is today."" — @ColinCowherd https://t.co/MQuNKgzs4X",134,32
"The beginning of a beautiful relationship.

(via @MLBGIFs) https://t.co/1m83wy9Q8O",257,47
"""AB &amp; Le'Veon are going to miss being Steelers in Pittsburgh. They're a cornerstone franchise &amp; they're a factor every year. AB &amp; Le'Veon are going to miss it if they're not a factor next year. The Steelers are going to be a lot better than the Raiders &amp; Jets."" — @RealSkipBayless https://t.co/u17uZqUXqO",270,62
"""Kobe and Michael understood 'I'm all-in on hoops and then I'm not and now I'm all-in on business'. This where LeBron could step back and take a lesson from Kobe... Use Hollywood, don't let it use you."" — @ColinCowherd https://t.co/NS3FhJOsYR",203,57
Everything is bigger in Texas. Even the wrecks. https://t.co/TH4EDpWvYA,191,58
"""LeBron James is averaging more points, more rebounds, more assists than Kevin Durant — who might be the most skilled player at his size in NBA history. ... KD is having an unbelievable season, but it's still not better than LeBron's."" — @ShannonSharpe https://t.co/wbdZX6MYTu",741,195
Teams coming at the Red Sox like https://t.co/IzyH0DV1ZH,615,238
"Here are the teams that have never won a World Series.

Who has the best chance to get their 1st this season? https://t.co/qJTxI66GK2",167,37
"""I'm in on Devin Booker being a top-10 scorer in the NBA right now. He’s not getting enough respect."" — @criscarter80 https://t.co/c1WkFsfOmr",34,2
"Post rookie year, the 3 worst years of LeBron's career: 1st year in Miami, 1st year back in Cleveland, 1st year with the Lakers.

via @getnickwright https://t.co/2yppcyIUar",36,8
Brad Keselowski dominated at Martinsville Speedway and Michael Waltrip loved it. https://t.co/UESaKBOsI8,49,6
"The NFL Draft is less than a month away!
 
Watch as @joelklatt reveals his Mock Draft 1.0 ⬇️ https://t.co/7M2WtiyeBj",148,25
Whitlock: Kyler Murray should want no part of Kliff Kingsbury's Arizona Cardinals @WhitlockJason https://t.co/ANUX9OWx7X,19,8
"With opening day less than 24 hours away, make sure you’re following @MLBonFOX everywhere for MLB coverage all season long! https://t.co/g1U0uvttG2",14,3
"""There are 3 teams that I have heard and I know are very interested in Josh Rosen: New England, the New York Giants, and the LA Chargers. One of those have already offered a 2nd-round pick. ... Arizona is waiting for a 1st — I don't think they'll get it."" — @joelklatt https://t.co/tcTMgXHHGR",149,30
"It'll probably never happen and the Lakers are a fear-based organization, but...

@ColinCowherd explains why the Lakers should trade LeBron for Zion https://t.co/J78YFHDYSk",406,75
"""Congratulations Milwaukee on replacing the Toronto Raptors as the team that takes the regular season really, really seriously... It just doesn't equate to NBA Finals and NBA Championships."" — @ColinCowherd https://t.co/6Sk62BvqkQ",301,39
"""There's 3 teams in the East that have a chance [against Golden State], and the Bucks are the 3rd team. I like Toronto and Philly if you get into a 7-game series; I like their experience &amp; depth a little bit more than I like Milwaukee's."" — @WalkerAntoine8 https://t.co/8G7QM4iuQg",27,4
"""The Bucks continue to check every box of what history says it takes to be a real championship contender. They have the #2 offense and the #1 defense in basketball. They're Top 2 in both, no one else is Top 5 in both."" — @getnickwright https://t.co/wYuxtE8vep",117,28
'Make em' dance' Lance (@StephensonLance) was back at it again tonight for the @Lakers 👀🕺 https://t.co/VAmXWytIYy,123,19
"""MVP stats aren’t the same thing as an MVP season.""

@Cuttinoslife disagrees with D. Wade on LeBron having a MVP-level season https://t.co/kIqez9phpo",15,3
"""When a player makes a mistake we get chewed out. If you make too many mistakes you get replaced... Steve Wilks got fired after one year. Referees aren't held to the same accountability as the rest of league.""

@ReggieBush on referees being held accountable for missed calls https://t.co/ZJ7XxZga5T",36,8
"RT @NFLonFOX: 1. Cardinals - QB Kyler Murray
2. 49ers - DE Nick Bosa
3. Jets - Quinnen Williams
 
Check out the rest of @joelklatt's Mock D…",0,27
"Major changes are coming to the 2020 NASCAR schedule. Jeff Gordon, Brad Keselowski and Cole Pearn share their thoughts. https://t.co/HAbpqL750P",76,10
RT @PBConFOX: Who's your favorite boxer to follow? TAG them so they know its real!,0,12
Prayers up to Jusuf Nurkić (@bosnianbeast27) from @KingJames 🙏 https://t.co/JhldbBnlfp,92,16
"""Can the Russell Westbrook fans at least acknowledge a truth: He's the Magic 8-Ball of the NBA... On a nightly basis, you have no idea what you're going to get from him. Not just shooting, emotionally."" — @ColinCowherd https://t.co/6VXiVgSzw5",125,28
"Zion Williamson is already a Top 20 player in the NBA

@ColinCowherd explains https://t.co/yoGeZ1lfcu",512,101
"""I would take Zion over Kemba Walker, Kyle Lowry, Victor Oladipo, Khris Middleton, Bradley Beal, D'Angelo Russell right now."" — @RealSkipBayless https://t.co/ZkWB1Zzzvp",249,48
"""Ben is a good leader."" — @jharrison9292 https://t.co/3WIIEA7O7M",301,62
RT @FS1: Full Interview with Brooklyn Nets All-Star D'Angelo Russell (@Dloading) after his breakout season and his first playoffs on the ho…,0,66
"""The lack of chemistry has been the biggest issue this year. The second biggest issue: Gordon Hayward. Those minutes he's gotten, it's affected the other players. They've given him minutes out of respect and a previous relationship with Brad Stevens."" — @criscarter80 https://t.co/JBsMKynueR",68,9
"""There is not another player in the league who could do what Harden's doing. The gap between his scoring and 2nd-most is the biggest gap of any year since the merger. He is rewriting a record book to where it's him and Wilt."" — @getnickwright https://t.co/jxJizOlgn6",70,16
"""Zion is so much better than anybody else in college basketball and they're not going to run into anybody else protecting the paint like Tacko Fall. The 7'6 guy is gone.""

Coach Steve Alford explains why no other teams will be able to defend Duke the way UCF defended them https://t.co/7v57anB6kA",84,14
"""The Duke Blue Devils are a better story than basketball team. Sunday’s game was the pinnacle for Zion in terms of college hoops. That was his one shining moment. Duke is done."" —@WhitlockJason https://t.co/NRO2tWSrak",80,18
RT if your team is taking its talents to the Sweet 16. https://t.co/8JXm2ZCY58,355,387
"The evolution of Gronk with the Patriots is a great example for other stars with big personalities 

@ColinCowherd explains https://t.co/ca0oQ1HF0a",190,51
"Jeff Gordon, Darrell Waltrip and Mike Joy think Keselowski’s Martinsville run was one of the most impressive we’ve ever seen. Agree? https://t.co/H5u2V6AYGh",113,17
"1) Name factor
2) Physical specimen
3) Superstar in college for huge brand

""Zion Williamson is a superstar. This is what a superstar looks like at 18 years old."" — @ColinCowherd https://t.co/rVPlw59GxT",295,55
"This guy got arrested, spent time in prison for mail fraud and embezzling, and you put him in charge of the money? That makes no sense. I'm glad Lonzo is starting to take ownership of his career. 

via @ShannonSharpe on Lonzo severing ties with Big Baller Brand over mistrust https://t.co/hkiDMAI4t8",673,161
"Rob Gronkowski
9 years
115 games
79 TDs

Shannon Sharpe
14 years
204 games
62 TDs

""The point is: Highly productive in a short time frame."" — @RealSkipBayless https://t.co/WqwTGERMPJ",818,178
"""This Celtics team is not going to reach anywhere close to its preseason expectations. They will be fortunate to make it to the 2nd round. Which means you have, at most, 18 games left with Kyrie Irving as a Celtic."" — @getnickwright https://t.co/VU5plQ4GMn",67,11
"RT @PBConFOX: Round of applause for @kingpete26!

35 wins ✅
WBA (Regular) welterweight title ✅ounds
IBF light welterweight title ✅
WBA (Sup…",0,347
"RT @PBConFOX: The “Samurai” Sergey Lipinets went to WAR and came out on top!

Lipinets gets the W as he forces Peterson’s corner to throw i…",0,13
RT @PBConFOX: Sergey Lipinets stuns Peterson 😳 https://t.co/tJoY3kcMDb,0,145
"OH MY MADNESS 😱

Duke barely escapes upset at the hands of UCF. https://t.co/bZT9Arkubh",208,48
He led 446 of 500 laps. Brad Keselowski claims a DOMINATING victory in Martinsville. https://t.co/4Z4EBBBUEU,106,37
Gronk = 🐐? https://t.co/kGn8wlnq0n,2196,296
"6'7"" Zion &amp; 7'6"" Tacko have a date with the rim 👀🍿 https://t.co/afw7qQxR0i",134,32
"Instant classic.

Tennessee survives Iowa's 25-point comeback to secure a berth in the Sweet 16. https://t.co/8P2DI6f5O9",106,30
"....and then there were 24.

RT if your team is still dancing! https://t.co/iAejDpaXvK",653,551
RT @CBBonFOX: We'll miss Ja Morant in the Sweet 16. https://t.co/NbRgNhfd61,0,142
DEAR GOD ISAIAH LIVERS (via @marchmadness) https://t.co/eKMNXnEZR0,81,21
Oh how sweet it's been for @umichbball. https://t.co/PnBvEr3sEQ,58,18
Giving the people what they  ̶w̶a̶n̶t̶ ̶ need: Ja Morant as called by Gus Johnson https://t.co/TzAje4KRC0,299,78
RT @NASCARONFOX: That's 201. Retweet to congratulate Kyle Busch on his NASCAR Truck Series WIN in Martinsville! https://t.co/9gTgUis5dD,0,285
"""The playoffs are never promised..."" - LeBron James on missing the playoffs for the first time since 2006 https://t.co/F1MJ4NSf8i",140,29
"RT @CBBonFOX: ... and then there were 32.

RT if your team is still dancing. https://t.co/BDhJqK3ymb",0,327
Live shot of everyone's bracket after the first round. https://t.co/cozYUoiwFZ,153,32
RT @CBBonFOX: RT if this is your bracket after the first round https://t.co/GkywS3krBs,0,102
Never a doubt for the Tar Heels. https://t.co/S886sr5TA7,89,27
RT @CBBonFOX: things are getting verrrrry verrrrry interesting 👀 https://t.co/uWS71kGBtS,0,22
"""These three guys (Ja Morant, Zion, and RJ Barrett) I think are going to be like a Carmelo, LeBron, D. Wade type when we look at it in ten years."" —@Matt_Barnes22 https://t.co/hR5cApTubE",78,20
"""Rather than blame the messengers, Pittsburgh media and Steelers fans need to accept Big Ben is immature, unreliable and in need of change. AB and Le'Veon Bell are not all wrong."" —@WhitlockJason https://t.co/kvvmzvfgJS",38,9
"""I think Zion is more athletic than Giannis."" — @RealSkipBayless https://t.co/nTYE1CIypb",239,41
"The Browns have been the laughingstock of the NFL forever and now with a couple new players they're a Super Bowl contender?

@ColinCowherd isn't buying the hype...at all https://t.co/jUKnVt5dMt",402,84
"""Ja Morant reminds you of a young Derrick Rose ... with his leaping, and the way this kid can get to the paint. This kid can play. This kid can do it all."" — @ShannonSharpe https://t.co/0DPyqYMdL0",326,65
RT @CBBonFOX: ummmmmmmmm https://t.co/Zoq4t9Qm79,0,26
"""1) Get a quarterback. 2) Protect your quarterback 3) Draft and acquire guys to get their quarterback. The Colts in the next 10 years are going to be in several Super Bowls, especially after Tom Brady retires."" 

@ColinCowherd loves what the Colts are doing https://t.co/waTor1uYyx",561,178
"Martinsville can be brutal. 😳

https://t.co/pvpT8FwLS0",99,31
"""Ja's so unselfish. At 19, he has the type of maturity to his game that's beyond his years. Looking at the hype that was on his game and the way he was defended, I thought he played tremendously. He's truly one of the top talents that we have in basketball."" — @criscarter80 https://t.co/0uaVy903fu",151,20
"""The NFL is playing a game of chess and Kaepernick and all of his Capernick supporters on Twitter are playing a game of checkers and they’re getting clowned."" 

@WhitlockJason on Kaepernick settling his grievance case for under $10M https://t.co/Hewlozpe0j",105,32
"RT @CBBonFOX: MORANT MADNESS. 

@MSURacers' Ja Morant (17 pts, 16 reb, 11 ast) messed around and became the 8th player to drop a triple-dou…",0,15
"""The Ex-Steelers' criticism of Big Ben is restoring his ‘Eye of The Tiger' and will ignite him into a MVP candidate next season."" —@WhitlockJason https://t.co/WrlBJ2jYZc",78,20
"""He's a dog... he's got some flashes of [Russell] Westbrook.""

@CJMcCollum sees a special player in Ja Morant. https://t.co/01WKTnz6JU",275,54
"Ja Morant is not a joke, Jim! https://t.co/UnRRkJ6u8H",146,43
"""I'm going to make Big Ben Roethlisberger, right now, my early favorite for MVP ... over Tom Brady."" — @RealSkipBayless https://t.co/MKXAHyiwHx",884,248
"""There's no way if I'm the New York Giants at 6 I pass on Dwayne Haskins."" — @ColinCowherd https://t.co/Q4reshSZjL",226,51
"RT @CBBonFOX: We're not saying it was personal between @GopherMBB and the Cards...

But Bill Murray's son is Louisville's assistant coach.…",0,135
"""There's three quarterbacks in this league who are unbelievably talented, but I would call them polarizing: Big Ben, Aaron Rodgers and recently Carson Wentz and Ben is the leader in the clubhouse."" — @ColinCowherd https://t.co/TFDRwH1iAP",121,19
"""I can see Embiid and Luka being the faces of the league. Luka, a dominant white player, he's got a little swag, he's got attitude and he's going at these brothers. He's like a new age Larry Bird; he's a bad boy."" — @Chris_Broussard

Which international player would you choose? https://t.co/ALXGTgm6l4",315,56
The weirdest moments in the history of NASCAR. https://t.co/JVXVVkbUB7,144,54
"""Antonio Brown whining and taking himself out of Pittsburgh; L Bell out of Pittsburgh because he didn't get guaranteed money, that's not Ben Roethlisberger's fault."" — @criscarter80 https://t.co/oFbpuNFknH",272,86
"""Biggest win of the season for the Philadelphia 76ers. Locks up the 3 seed for them and guarantees they will not have to play the Boston Celtics in the playoffs unless both teams make the Eastern Conference Finals. Enormous win."" — @getnickwright https://t.co/SVhu8kNtPJ",26,5
RT @CBBonFOX: 🚨 THE MADNESS IS FINALLY HERE 🚨 https://t.co/5Zuh12Ps5q,0,37
"Come get it, kid! 🏆

Kris Prather wins the 2019 PBA Scorpion Championship and secures his 1st career @PBATour title. https://t.co/bywoeuwig0",87,18
"RT @CBBonFOX: ""They've got DUDES.""

@NickBahe's got six teams he thinks could take The Madness crown 👑  #MarchMadness https://t.co/1W5dKY4H…",0,5
"""To now criticize LeBron who’s done so much for the game, been as close to perfect as any player has ever been in this sport, I think is doing him a disservice but Big Ben he deserves all the smoke."" —@MarcellusWiley https://t.co/4sNTodkWCt",113,21
"""Big Ben and LeBron remind me of a classic rock song, Born To Be Wild. Their excessive talent undermines their ability to be leaders.""

@WhitlockJason explains https://t.co/QzVqFU2Vhl",10,7
